timestamp,actual_load,legacy_pred,new_pred
2026-03-26 08:45:00,3.521246667,2.7569778054415206,2.4708601292618457
2026-03-26 09:00:00,3.831063333,3.4015000449607884,3.2281363377932992
2026-03-26 09:15:00,3.59988,3.7088017107261786,3.4574422143350643
2026-03-26 09:30:00,3.707066667,3.6189945430335286,3.088488444138141
2026-03-26 09:45:00,4.01568,3.9949077632767143,3.187584725350426
2026-03-26 10:00:00,3.418216667,3.4549324496474565,3.3559169634992476
2026-03-26 10:15:00,2.105683333,2.7309784777072244,2.623733442077906
2026-03-26 10:30:00,0.043600211,1.7898771421217061,2.1290988476939665
2026-03-26 10:45:00,2.39424,1.0297286650868032,1.5762109296287115
2026-03-26 11:00:00,2.699246667,1.6373191738962236,2.1140013198477203
2026-03-26 11:15:00,1.650426667,1.8769555334036696,2.7186459416423365
2026-03-26 11:30:00,1.77347,3.03503897819257,3.34836944339372
2026-03-26 11:45:00,6.803763333,4.421175259861121,4.118567680784389
2026-03-26 12:00:00,13.39581667,9.317609736226125,7.266019696325754
2026-03-26 12:15:00,12.96524,10.902510748787938,11.016414203427145
2026-03-26 12:30:00,11.14216667,11.452815410966776,11.089914760575487
2026-03-26 12:45:00,12.03185667,10.949051879506156,10.989156858783279
2026-03-26 13:00:00,9.07488,8.783207939317101,9.27327948683676
2026-03-26 13:15:00,5.825686667,8.511557839055644,8.025404543885989
2026-03-26 13:30:00,9.3387,6.634648452334002,5.4607502214883175
2026-03-26 13:45:00,9.01146,7.0835103156168095,7.225924347931636
2026-03-26 14:00:00,7.02241,7.499168061588258,7.673732560498764
2026-03-26 14:15:00,3.935563333,5.445277475643891,5.506688316411693
2026-03-26 14:30:00,3.11469,3.448109699939668,3.824732914806774
2026-03-26 14:45:00,1.969925547,3.537509034568932,3.550903946268162
2026-03-26 15:00:00,1.061543333,2.298568349025515,2.444066344123434
2026-03-26 15:15:00,0.50903352,1.8478878776203576,2.056880419234616
2026-03-26 15:30:00,1.98379,1.744512627098391,2.1755689446188358
2026-03-26 15:45:00,6.25053,2.715170609665897,3.0890254198268505
2026-03-26 16:00:00,8.08042,6.016001813726684,6.250833657737864
2026-03-26 16:15:00,8.437683333,7.24224174722376,6.9321280329732815
